,track,artist,track_id,release_date,dance,energy,loud,speech,acoust,live,valence,tempo,sim_score
458,Choke,Bury Tomorrow,1BW2QdLe6RtJTMJDSYmg9w,2020-02-14,0.503,0.981,-5.701,0.0936,0.000682,0.194,0.34,124.91,-15.06860755852379
459,Your Number's Up,Ice Nine Kills,3HAv9FQaMw1lCPiPjFhel9,2019-10-25,0.405,0.961,-4.673,0.192,0.000528,0.269,0.566,157.825,-15.961504120818958
460,Last Chance To Dance (Bad Friend),A Day To Remember,0o49yIEUZUoCTJ1qRnqFUO,2021-03-05,0.308,0.916,-4.13,0.0875,2.02e-05,0.322,0.68,122.231,-17.655345179272807
461,Coming Home,Hollywood Undead,55aOccbQu7QMbNLt1hUb9W,2020-12-04,0.464,0.813,-6.609,0.106,0.0136,0.1,0.262,159.92,-18.225199874796004
462,Gangsta's Paradise,Punk Goes,5zXln9RP9AYK3eva2Lkj8w,2014-04-01,0.501,0.845,-4.608,0.119,0.00147,0.579,0.43,161.647,-19.78007567760728
463,The American Nightmare,Ice Nine Kills,04K2bMi2vyOBwxr5EjDq5O,2018-10-05,0.505,0.981,-3.779,0.156,0.000212,0.588,0.256,120.052,-19.83460884690154
464,You're So Creepy - 2013 Remaster,Ghost Town,2RYNQvVCbCZcHE0wW4iSRz,2013-11-19,0.493,0.842,-5.859,0.115,0.135,0.247,0.509,119.988,-19.982499996554548
465,Tears Don't Fall,Bullet For My Valentine,1kdiiFGX1Htx0aVZYaDwEJ,2006-02-14,0.213,0.927,-3.378,0.14,0.000729,0.081,0.28,162.109,-20.23700163311181
466,Down To Hell,Asking Alexandria,3qKSl5qLMN1iBkUMmu32yX,2020-05-15,0.578,0.962,-3.874,0.0864,0.000183,0.112,0.341,118.043,-21.839205904759755
467,Just Like Me,Dragged Under,6YHlVMt8HFLBbPfwrnY3Gz,2020-11-13,0.467,0.982,-3.973,0.122,0.000231,0.33,0.285,164.028,-22.147331000451135
468,1x1 (feat. Nova Twins),Bring Me The Horizon,6sIbv1oWOuma2qV907MUbk,2020-10-30,0.452,0.937,-3.346,0.161,0.000209,0.606,0.604,164.032,-22.163394514715296
469,Glass Heart,Caskets,1nxbn0COjeyH7MQZ27T3CR,2021-08-13,0.412,0.958,-5.432,0.0997,0.000225,0.119,0.341,164.072,-22.238718900062967
470,Save Us,Atreyu,5b2CTow0KTieqeITsHSjXV,2021-06-04,0.407,0.844,-4.583,0.0804,0.00348,0.11,0.376,164.777,-22.904371615718446
471,Soak Me in Bleach,The Amity Affliction,1oB9nCQ3Qm1B1ArD1TAg0R,2020-02-21,0.185,0.91,-5.283,0.151,0.00014,0.18,0.188,165.355,-23.512572543313553
472,Someone You Loved,Our Last Night,6TeB7j56k4AbELOl3G4zfj,2019-11-19,0.571,0.925,-4.031,0.0549,0.00112,0.107,0.485,115.017,-24.865391577273652
473,Rebel Yell,Black Veil Brides,2nbXgSw0D7llrE4N06FZcQ,2017-12-01,0.42,0.947,-4.404,0.0546,1.16e-05,0.043,0.755,167.992,-26.11788693074301
474,Gonna Be OK,Hollywood Undead,76CcaywQzcbgbDj7ovwXUO,2020-11-13,0.425,0.907,-3.878,0.189,0.0035,0.275,0.606,169.993,-28.11303206281567
475,Darkbloom,We Came As Romans,3flxPmOcA1rm7rKsZLfnD9,2021-07-14,0.493,0.837,-5.405,0.0411,8.86e-05,0.124,0.342,110.012,-29.904350248189264
476,</c0de>,Motionless In White,3p3t4C8mvtZrFBRs6OE7eY,2019-06-07,0.488,0.977,-3.27,0.0839,2.28e-05,0.36,0.569,108.035,-31.854606726931642
477,Memory,Dead by April,0DSy16o7Wc01c4ZNzeN0qR,2020-04-10,0.375,0.848,-4.039,0.0637,0.000814,0.106,0.398,175.094,-33.21289575861494
478,Disguise,Motionless In White,6LNKeK9iJ66iwe16VxG43H,2019-06-07,0.497,0.932,-4.621,0.0952,0.000147,0.11,0.482,104.932,-34.95631179410258
479,winter,Our Last Night,2yi71UhjBGqC5SVvfqOe8U,2021-04-23,0.451,0.937,-4.455,0.106,0.000383,0.134,0.524,177.878,-36.00055720119455
480,Limits,Bad Omens,6yyNJbdf5ysREkntoCqPTz,2020-01-17,0.312,0.968,-3.316,0.418,0.000305,0.113,0.3,103.005,-36.88380256511741
481,Situations,Escape the Fate,1Fu9o08qEKVEwzU8siVcig,2006-10-03,0.503,0.881,-4.502,0.0827,0.0261,0.482,0.597,101.038,-38.849251331975886
482,Idol (feat. Tech N9ne),Hollywood Undead,3bLU7rl0xkgzcLPYHO3HuK,2020-07-31,0.484,0.793,-6.797,0.211,0.00069,0.153,0.106,184.618,-42.83074667123815
483,"Hey Baby, Here's That Song You Wanted",blessthefall,6RbeLGGRcELEeKjMAplpap,2009-01-01,0.199,0.955,-2.774,0.111,0.00191,0.098,0.454,184.916,-43.051013915830815
484,Teardrops,Bring Me The Horizon,3WATWS2Ywo5HeHtG0bE2iZ,2020-10-30,0.497,0.916,-3.323,0.108,0.000323,0.36,0.401,96.051,-43.83513766791412
485,Breaking the Mirror,Fit For A King,17jdKDfbnmlf2ZJ1AnF2E6,2020-09-18,0.34,0.963,-3.889,0.103,4.15e-06,0.117,0.432,185.928,-44.04690085603313
486,Broken Heart,Escape the Fate,5LV0oQV98daZAUoWnQEW6N,2018-03-30,0.528,0.861,-4.309,0.0518,0.0108,0.268,0.591,95.02,-44.863690589035244
487,Devastation,Beartooth,6UKgDkCQ7Wv6DbpyvFor5q,2021-06-25,0.501,0.988,-3.339,0.12,6.02e-05,0.394,0.192,94.953,-44.933356437322956
488,Eternally Yours,Motionless In White,11EVeW30HHEMZZsWgWzdfN,2017-05-05,0.481,0.94,-3.288,0.0564,0.00113,0.107,0.194,94.948,-44.9385537161052
489,Soft,Motionless In White,7petzbAJP403GAY6F3Zfbx,2017-05-05,0.488,0.967,-1.825,0.103,4.63e-06,0.494,0.331,94.99,-44.94134439017353
490,Eternally Yours: Motion Picture Collection (feat. Crystal Joilena),Motionless In White,6AihpDJcJM7nIySZW1BQhM,2020-08-10,0.529,0.386,-7.924,0.0257,0.649,0.104,0.222,95.081,-44.98089886915988
491,Fields of Bone,Black Veil Brides,4laL1b43eMOm6Jkx4LzBl1,2021-04-09,0.252,0.957,-2.318,0.473,0.00268,0.0834,0.192,187.853,-46.0022243920623
492,Better Off Dead,Sleeping With Sirens,4MjJlPgUYMQjvHOQq0uvOv,2015-03-17,0.239,0.969,-3.547,0.27,0.0224,0.452,0.245,93.565,-46.32001913666621
493,Kingslayer (feat. BABYMETAL),Bring Me The Horizon,7CAbF0By0Fpnbiu6Xn5ZF7,2020-10-30,0.434,0.929,-2.749,0.147,0.000207,0.0916,0.428,92.541,-47.3554427076379
494,Metalcore Manson,Attila,22Hv2NNMRemCg0ntMh0Sqc,2021-07-23,0.617,0.951,-3.553,0.0577,0.000223,0.11,0.333,90.024,-49.85934417875821
495,Baba Yaga,Slaughter to Prevail,3BI1nr32dmrPTTMmywXZZp,2021-08-13,0.251,0.966,-1.803,0.236,0.000355,0.577,0.278,195.038,-53.2008297899784
496,Day Of The Dead,Hollywood Undead,07BuyVse8pYAWd9DXD7B2D,2015-03-31,0.536,0.968,-2.373,0.0891,0.000831,0.092,0.57,86.036,-53.86853087333937
497,SLEEPS SOCIETY,While She Sleeps,1y8k3vis3WkBOVq0fL4GJF,2021-04-16,0.304,0.952,-4.156,0.188,0.000242,0.29,0.317,84.317,-55.56539684555266
498,Brick Wall,A Day To Remember,51A2BXyd6S7zHnxPjV1URi,2021-03-05,0.177,0.958,-3.629,0.193,9.28e-05,0.177,0.209,76.538,-63.34521980686998
499,Paranoid,I Prevail,7dENhnDxTHnzGtpMrsJ72w,2019-03-29,0.558,0.793,-6.861,0.0374,0.000641,0.731,0.457,75.999,-63.95063256537651
500,Untouchable,Atreyu,2dWqxUeIO2kM45lHMLOz9J,2021-06-04,0.567,0.884,-5.788,0.0476,0.000753,0.266,0.422,139.975,-1.062890126167944
501,Redefined - Re-interpretation,As I Lay Dying,66gQSyNEVKEtKPN920ODjo,2021-12-10,0.415,0.877,-6.157,0.0539,0.000257,0.0831,0.178,140.089,-1.3635605251963026
502,Holy,Siamese,4jMOmK1R0K8BfCqn2F6aBN,2021-10-15,0.57,0.935,-6.119,0.0516,2.45e-05,0.0644,0.165,139.99,-1.3682479594634187
503,Learning to Survive,We Came As Romans,0fr7Nl49mFbf6nXXca6YwO,2017-10-20,0.588,0.829,-6.196,0.0511,0.0181,0.153,0.495,140.041,-1.4150913984730522
504,Bad Habits,Conquer Divide,0t61hMIO7h02TjiDulSliM,2021-11-16,0.499,0.896,-4.858,0.0443,0.0367,0.252,0.54,138.018,-2.013424553300158
505,Self Medicated,Until I Wake,3Rho0TjpvbauID06XhM9aO,2021-07-16,0.438,0.96,-3.482,0.0756,9.53e-05,0.0943,0.254,144.98,-3.127389961550426
506,Bitter,"Chunk! No, Captain Chunk!",0pUNyIK9UsvFpXHbJ6gunK,2021-07-30,0.498,0.966,-6.038,0.0699,0.000492,0.0778,0.481,144.981,-3.608831052493348
507,Numb,Underoath,6d2jqNfzQVRQvrf9RmDBZf,2022-01-14,0.483,0.908,-5.836,0.0912,0.000402,0.153,0.299,145.99,-4.449379747863017
508,Gasoline,I Prevail,6Q1m1GyNxyOwZ2ud3p7XoS,2019-03-29,0.546,0.945,-4.399,0.0531,0.000311,0.724,0.545,135.128,-4.800140008832973
509,Blindside,Dayshell,7x5n44UEUgejemXqF3rOTM,2021-10-29,0.534,0.881,-5.996,0.0408,4.76e-05,0.165,0.231,135.006,-5.226452695083335
510,Time,Annisokay,1IkIz1S8dySoBA5pWgAtbh,2021-11-05,0.467,0.856,-7.819,0.0748,8.24e-05,0.151,0.248,135.002,-6.044434312202422
511,Born Again,Black Veil Brides,6KyBxWFQ2qkPvgiBL3xpEC,2021-10-29,0.423,0.971,-2.541,0.166,0.000661,0.227,0.395,133.098,-6.9097432592436325
512,See What's On The Inside,Asking Alexandria,4O0uBW6WrU0v6p8ib8uT2N,2021-10-01,0.392,0.928,-3.438,0.0697,0.00312,0.0953,0.282,149.745,-7.878982863323721
513,Find Myself,Asking Alexandria,16k1Sy8C57wtcQNKQ20y7g,2021-10-01,0.406,0.862,-4.561,0.0583,0.0779,0.139,0.0763,131.957,-7.951087629016545
514,Dancing with the Dead,Crown The Empire,2wRwogyIPvVRAJWEdqbBwB,2021-10-29,0.447,0.99,-3.429,0.133,0.000507,0.0947,0.241,150.051,-8.185929744415066
515,Every Time You Leave,I Prevail,5icbZiF6lcuEORG0UzMsS2,2019-03-29,0.473,0.749,-5.047,0.0287,0.000466,0.0883,0.167,150.022,-8.210820770505622
516,Faded Out,Asking Alexandria,0lSpM7Rm7uLOTQCSOUgniR,2021-10-01,0.45,0.956,-3.615,0.154,0.000425,0.137,0.455,150.093,-8.218663595760235
517,Levitate,Bleed From Within,4yJTpQEI4HBszHdV8H1xXa,2022-03-03,0.347,0.979,-4.282,0.145,0.000595,0.123,0.127,151.471,-9.599081208906462
518,SYSTEMATIC,While She Sleeps,7LRotHDhVHU9FE7oWhuFTL,2021-04-16,0.528,0.961,-4.621,0.107,0.000149,0.102,0.441,130.038,-9.866097642077612
519,High Horse,Wage War,5ebWSNwQKrnZzx4jvoGX6W,2021-10-01,0.492,0.961,-3.943,0.0957,3.14e-05,0.122,0.324,129.988,-9.894162291832682
520,Beggin',Our Last Night,6aAE4VMUxTK86GGQwbky2j,2021-09-10,0.521,0.961,-3.175,0.0867,4.93e-05,0.21,0.296,128.987,-10.919739333993569
521,Crooked Soul (Reimagined),Dayseeker,2cKRsAaVNG3qYLdF6WIqBL,2021-09-24,0.578,0.945,-5.706,0.0674,0.00235,0.158,0.402,127.939,-12.063141060079817
522,Stop the Bleeding,Wolves At The Gate,25THGCDBLUOM6jk8tcYwlj,2022-03-11,0.58,0.972,-3.081,0.0859,6.86e-05,0.301,0.473,127.046,-12.863920913329082
523,Plenty,Northlane,6sBYUZjVuI9fOqoafHUfoN,2022-01-27,0.536,0.952,-4.065,0.0353,6.44e-05,0.0514,0.154,127.0,-12.884698396781642
524,Let Me Fall Apart,Light The Torch,2NT3vBkWwhfob1dtxY68uV,2021-06-25,0.431,0.88,-5.464,0.0858,0.000139,0.242,0.212,154.997,-13.198331646535413
525,Wilting in the Light,Light The Torch,1IjscceUQ8pX5SpQYubrXp,2021-06-25,0.393,0.874,-5.566,0.0582,3.11e-05,0.12,0.378,155.013,-13.225012658869455
526,Pardon Me,The Word Alive,0Co978QzZ26oqZSeOPjkrk,2020-10-16,0.529,0.876,-4.175,0.0586,7e-05,0.119,0.384,155.111,-13.231818674067469
527,Messy (Messy x Kellin Quinn),Conquer Divide,7dkqKxf8o1iu0HRZbAT9kx,2021-07-16,0.42,0.823,-6.032,0.0591,0.0103,0.462,0.583,155.016,-13.292851372369062
528,Dear Wendy,Attack Attack!,0eD0Svr1TOFx8QgNkpTBsT,2021-10-29,0.513,0.95,-5.083,0.0657,0.00107,0.112,0.252,126.087,-13.839382553522373
529,Scarlet Cross,Black Veil Brides,4fUovW11pjSPFTHVdFCJ8u,2020-11-13,0.44,0.95,-2.365,0.187,0.00018,0.353,0.421,126.041,-13.925575784241657
530,Chop Suey!,August Burns Red,37SgiDGQSiUTQXZo2Ml888,2020-12-15,0.535,0.98,-3.382,0.0699,0.00189,0.111,0.331,125.023,-14.869058753692705
531,Losing Control,Villain of the Story,2PjFzTXf8StVOYm25uWvW4,2021-12-02,0.552,0.966,-4.606,0.0763,0.000924,0.439,0.468,125.025,-14.873237974122915
532,Dead Butterflies,Architects,2XdcUAsMCuNMaWLmXIhdjW,2021-02-26,0.433,0.863,-4.941,0.0565,0.00148,0.0931,0.425,125.021,-14.892499832023494
533,Stockholm Syndrome,ERRA,1dV3QltW7QIUXbH1u9JXhP,2022-02-23,0.441,0.994,-2.562,0.132,3.76e-05,0.431,0.212,124.995,-14.949207380430371
534,Bloom,Of Mice & Men,3ILUq7Vfme1lfFrZgu9oa9,2021-12-03,0.259,0.964,-5.683,0.12,5.05e-05,0.455,0.0996,124.994,-14.988540888510926
535,Brachyura Bombshell,Attack Attack!,0Mq26LC8YevMmES4Z0keIl,2021-10-29,0.478,0.971,-4.845,0.0853,0.000987,0.0809,0.38,122.397,-17.50719048591678
536,Hallelujah [Feat. Charlotte Sands] - Charlotte Sands Version,Underoath,4tkpDoDiZ1AxCfd6roVPeM,2022-02-11,0.315,0.749,-5.414,0.0356,2.92e-05,0.276,0.166,159.899,-18.076661589272216
537,Beat It,One Morning Left,0O7fXel2uzgJraKd1NBSVb,2021-10-29,0.41,0.967,-3.878,0.0711,7.54e-05,0.609,0.748,160.003,-18.130362534367574
538,Lowborn,Wolves At The Gate,7nGc6tq27wHwpF7iFdUaWr,2021-11-17,0.348,0.974,-3.379,0.0861,0.000256,0.066,0.29,160.006,-18.13384592456062
539,Nigh to Silence,ERRA,3si5YKMfvQtTBgLFDChRsi,2022-01-21,0.527,0.987,-3.502,0.0804,0.00108,0.11,0.096,120.039,-19.849308589748734
540,Shadows,Wolves At The Gate,1wZAsmtqWDw7Sr9rw9e8Pj,2021-10-15,0.524,0.973,-2.964,0.176,9.08e-05,0.403,0.231,120.039,-19.867411128891604
541,Calm Before the Storm,Light The Torch,3dhDN3hilhqEursIIg8Xko,2018-03-30,0.377,0.975,-4.31,0.171,1.34e-05,0.268,0.311,163.168,-21.29033056177665
542,Surrender,Imminence,4YW8jIwpuIqYvNEOiqxAb5,2021-11-26,0.15,0.897,-4.552,0.124,0.000117,0.129,0.219,165.021,-23.149777981566565
543,Habits (Stay High) - Rock,Our Last Night,4s0O3I5ZpVYfbuZKvNVfRD,2014-11-07,0.567,0.894,-2.901,0.0361,0.000284,0.155,0.349,115.041,-24.861684149257105
544,Give up the Ghost,The Amity Affliction,3WBw2lVZwEQv4Pt1rqFe46,2021-11-16,0.425,0.929,-6.025,0.0616,3.61e-05,0.312,0.44,114.998,-24.967750329879788
545,Constant Dread,Hawthorne Heights,74eohVDfoTJockasBnIOoU,2021-09-10,0.475,0.888,-5.155,0.0687,6.61e-05,0.109,0.672,169.948,-28.093672523521104
546,Torch,Black Veil Brides,2FBRsOwgehSBVsOlIARfU5,2021-10-29,0.315,0.922,-3.249,0.104,0.00448,0.0657,0.402,170.198,-28.325375564954385
547,Ohio Is For Lovers,Hawthorne Heights,23DHUWJ7iEieNPMPKvjzBV,2004-06-08,0.566,0.835,-6.87,0.0742,0.0356,0.241,0.606,170.066,-28.332471210884417
548,Holding Me Down,Picturesque,3RsrKzD7rntAYMbiBt7tM0,2020-04-24,0.285,0.728,-4.19,0.0483,0.00224,0.227,0.238,171.4,-29.52066424127326
549,Anchor,Of Mice & Men,0M3keKfmYR90ThAguDsGPC,2021-02-26,0.452,0.873,-8.308,0.0723,0.00095,0.0672,0.226,107.426,-32.739839350477006
550,Locked (In My Head),Fit For A King,4UUZ6q9fMXFH4WG6SJ2mQP,2020-08-07,0.355,0.973,-3.487,0.116,1.26e-05,0.421,0.483,174.987,-33.10982929324789
551,Face the Rain (feat. Howard Jones),Eyes Set To Kill,24jvVsmvhIJknHQsX3AdZa,2021-10-29,0.252,0.884,-3.855,0.114,7.33e-05,0.391,0.214,106.051,-33.83211801722041
552,The Shower Scene,Ice Nine Kills,0sZ7125n1GTxvrq0anThNy,2021-10-15,0.376,0.944,-4.053,0.174,0.000101,0.313,0.453,176.021,-34.14033409176146
553,New Devil (feat. Maria Brink of In This Moment),Asking Alexandria,1lqTpQzSgGZZ850bimyxMP,2022-01-21,0.292,0.953,-2.262,0.121,9.26e-05,0.115,0.261,179.672,-37.82747305835382
554,Manic,Wage War,5d0CEohvmvqcizfc0cXn1t,2021-10-01,0.472,0.872,-5.244,0.0987,0.00328,0.212,0.328,180.053,-38.1932073806766
555,Rather Be Lonely,Siamese,2uW6YUxo8pmJUSfDrSWq9K,2021-05-28,0.32,0.879,-6.606,0.0945,0.000669,0.154,0.62,96.927,-43.03625826492547
556,BEND THE KNEE,Our Last Night,7KQ3levJCYgbVmXWNwzlad,2021-11-05,0.166,0.937,-3.658,0.137,2.89e-05,0.572,0.321,185.032,-43.154115602464735
557,Bleed Me Dry,Memphis May Fire,0byOjuBP3FPk4aaGxb0miI,2021-08-27,0.406,0.973,-2.558,0.144,8.98e-06,0.47,0.504,96.047,-43.85710474958651
558,Something Inside of Me,Rising Insane,0JReFJSngaYnCjaLuNbuQK,2021-12-10,0.468,0.919,-6.185,0.0958,0.000123,0.252,0.153,94.967,-44.96983682009282
559,Extermination,Upon A Burning Body,1EjbQjTQFTtp2aESORysZh,2020-07-31,0.464,0.975,-5.262,0.197,1.62e-05,0.123,0.175,93.251,-46.64949671050009
560,ihateit,Underoath,5N7bNQxsnCBsHsYqyiKVO4,2018-04-06,0.532,0.845,-4.922,0.0292,0.000502,0.128,0.261,92.506,-47.385674499480146
561,Roots Below,As I Lay Dying,4P9y68ahZPaNB5NR9V3XBS,2021-09-24,0.4,0.905,-4.222,0.0915,3.92e-05,0.137,0.241,90.062,-49.82049028926801
562,Erase My Mind,Siamese,1Ea7F7xDdh4prxbcyGrWCM,2021-12-10,0.43,0.867,-6.659,0.057,0.000271,0.0743,0.475,88.99,-50.962925086321434
563,BLURRY (out of place),Crown The Empire,14uAFiZ94iMTeEpXq1cLCi,2019-07-19,0.357,0.829,-5.071,0.0993,0.00225,0.113,0.464,194.002,-52.132824110268444
564,More of Us Than Them,Stick To Your Guns,5qKPdy7rfNutRCpMrqlLY2,2021-09-23,0.463,0.952,-5.562,0.0821,0.00014,0.209,0.135,84.945,-54.96048342358395
565,Teeth,Wage War,71IsKtEgnQhCxHwfPQe7Nt,2021-10-01,0.393,0.924,-3.737,0.169,2.61e-05,0.16,0.228,199.944,-58.0631463543475
566,Chemical,The Devil Wears Prada,4mGHzFvAiRCSOPIpjLvf80,2019-10-11,0.527,0.789,-7.344,0.0331,0.0022,0.085,0.209,75.019,-64.95073283697313
567,Crash & Burn,Northlane,5UrZ1UfrJhyB7RMmWaRjXO,2019-04-03,0.227,0.861,-3.997,0.0628,0.000218,0.155,0.143,74.824,-65.05829666674384
568,Enemy,The Plot In You,3D0MA3iSnhkVpt0P2o45vu,2021-09-17,0.328,0.716,-5.823,0.073,0.00182,0.326,0.26,69.694,-70.21288673086825
569,Black Widow Spider,Parquet Courts,64yQeHCnf2J1aQSBbygm4A,2021-10-22,0.56,0.924,-4.986,0.0587,0.141,0.339,0.69,138.076,-2.020743983674687
570,Against The Blade,The Horrors,1wjfDJlrjILZBFPmuG3g8n,2021-10-15,0.367,0.981,-4.746,0.108,0.000181,0.331,0.188,144.021,-2.251620684740001
571,Steam Engine,Eels,7BJbroRTiXA914YuC5eSWO,2022-01-28,0.738,0.78,-7.886,0.0398,0.0471,0.0588,0.667,139.956,-3.077421024647186
572,Oh Betty,Fantastic Negrito,6ciaC5vY31PR1fZJqZwAJ0,2022-03-11,0.551,0.635,-7.927,0.0383,0.164,0.24,0.534,142.03,-3.163804247879793
573,The Overload,Yard Act,6UXcVpdTl0MxMZbUnu6iqD,2022-01-21,0.642,0.933,-5.365,0.192,0.181,0.131,0.745,144.901,-3.291929007440163
574,Modern Guy - grandson remix,Death From Above 1979,06N9EtG8FGff0RBaQuyiV4,2021-08-13,0.222,0.8,-9.242,0.0926,0.00193,0.923,0.295,140.186,-4.402585299473115
575,I Don't Want To Go To Mars,White Lies,3fMYFChVxRUJZnHIpuylc9,2022-02-18,0.451,0.967,-4.614,0.0849,4.26e-05,0.0542,0.443,135.011,-4.911867093737478
576,The Unforgiven,Cage The Elephant,0Iixb2jL2s6BMqHtwnhG8H,2021-09-10,0.576,0.631,-9.17,0.0301,0.0582,0.136,0.199,143.952,-5.073059399166997
577,C'mon C'mon,The Von Bondies,0YPDp1KIxVLTdh3vnvk6wd,2004,0.491,0.966,-3.896,0.133,0.0787,0.281,0.48,147.836,-5.957547185246647
578,Lights,Band of Horses,0CIxGPXISgg8Ym1gv24qbc,2022-03-04,0.438,0.858,-4.062,0.0347,2.26e-05,0.0792,0.55,132.021,-7.8642521367656
579,Three Chords,Goodbye June,5UZS4MsPlUYmdPTh7wQVSD,2022-02-18,0.671,0.846,-5.394,0.0951,0.198,0.245,0.646,132.067,-7.94295700790045
580,Just Around The Corner,JD McPherson,3YA98Jkasip4SS2vpOT3Iv,2022-01-26,0.61,0.66,-7.061,0.0344,0.803,0.109,0.977,149.368,-8.102382810913056
581,One + One,Death From Above 1979,2kA6hOxNu2QINgkh6dYiEs,2021-03-26,0.508,0.797,-8.07,0.123,0.000457,0.095,0.516,149.969,-8.98402765269189
582,Human (feat. Barns Courtney),Tom Morello,5jPWuLGRcVDU50pyTCEjQL,2021-12-03,0.511,0.854,-4.563,0.132,0.00434,0.362,0.495,129.899,-10.002625405141476
583,Spread Your Love,Black Rebel Motorcycle Club,4mpAm83XX1iS63l8wmkEC6,2001-01-01,0.415,0.901,-3.124,0.0428,0.00987,0.136,0.424,128.216,-11.692218246247654
584,Limbo (Orchestral version),Royal Blood,5VFN3X5YJ8ovvUtyAg3kpv,2021-11-19,0.469,0.907,-3.441,0.121,0.000136,0.352,0.327,127.582,-12.310018187305374
585,The Hardest Button to Button,The White Stripes,3RdQfyk7BBxxIx0zSnCBIw,2003-04-01,0.694,0.515,-8.663,0.0736,0.00666,0.0884,0.566,128.246,-12.49813030680186
586,Joker And The Thief,Wolfmother,7ISL3LO8AWP3fKIXunvqTa,2006-01-01,0.264,0.78,-2.741,0.0517,0.0452,0.376,0.456,155.376,-13.547277620866424
587,Highest Bidder,Fantastic Negrito,6Xhgmbv1U7XP1EXuCKQ9Hp,2022-02-09,0.47,0.701,-7.692,0.0738,0.225,0.31,0.687,126.636,-13.737997802887064
588,European Son,Iggy Pop,5SLqGcfuMf9KhBAYqMCXLt,2021-09-10,0.31,0.845,-8.828,0.0428,0.000215,0.0663,0.735,154.902,-13.85402220031525
589,Burn The Witch,Queens of the Stone Age,7yyif2Ity1GipUXTdgofKw,2005-01-01,0.467,0.827,-4.372,0.0997,0.163,0.359,0.411,125.248,-14.641333096523793
590,This is Our Life,Des Rocs,6ckVL9k9M43EKpeXwASuf6,2020-12-11,0.367,0.877,-3.92,0.109,0.00108,0.351,0.395,157.68,-15.79960946154899
591,When God Comes Back,All Them Witches,2EvUjCWg5zeaeKxGeOaHPh,2013-01-15,0.306,0.937,-8.014,0.117,0.000177,0.0864,0.218,157.345,-15.961671427730302
592,Over and Over and Over,Jack White,06k5ZWQoJ44zNYlb49zBjc,2018-03-23,0.565,0.849,-5.313,0.0926,0.000243,0.0631,0.758,123.768,-16.173957233156
593,Reptilia,The Strokes,57Xjny5yNzAcsxnusKmAfA,2003-10-28,0.489,0.649,-5.11,0.0336,0.000603,0.101,0.77,158.009,-16.17419044758734
594,Wannabe In L.A,Eagles Of Death Metal,68HGqHHc41qmJHUWlLUKCd,2008,0.626,0.949,-3.94,0.0451,0.276,0.0989,0.967,158.516,-16.64823920434163
595,Seven Nation Army,The White Stripes,3dPQuX8Gs42Y7b454ybpMR,2003-04-01,0.743,0.446,-7.807,0.0683,0.0039,0.337,0.278,123.596,-16.721010878667013
596,In & Out,Sonic Youth,1ucMNfvfAQM04kOAjsUJLc,2022-01-18,0.536,0.424,-13.212,0.0295,0.776,0.114,0.198,125.489,-16.992365402126996
597,Go With The Flow,Queens of the Stone Age,45DElIx0dXqUH4A88yQFdE,2002,0.242,0.992,-3.9,0.0988,0.0148,0.833,0.374,159.37,-17.501267173081988
598,Sunday Driver,The Raconteurs,0qVSoMLshegqzDE2FZlIsc,2019-06-20,0.435,0.774,-6.346,0.113,0.00521,0.336,0.346,122.419,-17.61945969065544
599,Lo/Hi,The Black Keys,25YlltWXRb9k7KbrEBRuhJ,2019-06-28,0.606,0.679,-7.445,0.0321,0.0151,0.0962,0.707,122.016,-18.19327819728133
600,Hold The Line (feat. grandson),Tom Morello,4py8spIzvJETEC3srLB0q4,2021-10-15,0.556,0.93,-6.1,0.119,0.00134,0.758,0.608,160.068,-18.317884322076182
601,Back Foot,Dinosaur Pile-Up,6geuGKb1jKb6TV8sGE5eaC,2019-06-07,0.547,0.922,-5.845,0.0858,0.00619,0.349,0.844,160.128,-18.347460694975684
602,I Wanna Be Your Dog - 2019 Remaster,The Stooges,79MMMdYL00iwKVHBSAUkLY,1969-01-01,0.523,0.941,-4.444,0.0377,0.0878,0.106,0.145,120.67,-19.219439814742746
603,Lazaretto,Jack White,3T76zPJz3tWL27FrjJe2ot,2014-06-10,0.381,0.838,-6.562,0.0709,0.0046,0.101,0.581,118.214,-21.82000769021803
604,MURDER ME,Blood Red Shoes,7bHnDPNl7KQTtupTppd3oR,2022-01-06,0.594,0.741,-6.198,0.0509,0.0243,0.39,0.517,116.958,-23.031890596624542
605,The Hardest Cut,Spoon,4ZifmvedzdccUUuiGDAbTU,2022-02-11,0.671,0.683,-5.271,0.0965,0.135,0.0534,0.809,164.943,-23.10497735210328
606,Broken Boy (feat. Iggy Pop),Cage The Elephant,1j717HdHFPFwbBEAk2kwJQ,2020-01-23,0.492,0.939,-3.501,0.118,0.00247,0.131,0.484,166.03,-24.152876514135265
607,Cupid's Arrow,Frank Carter & The Rattlesnakes,4oHec8AQcjVR2EadYf5YPO,2021-10-15,0.504,0.883,-3.012,0.0679,0.00407,0.111,0.199,166.853,-24.98875475940569
608,Thrash Metal Cassette,Dinosaur Pile-Up,0RhYWcRxUljBv363WhAbtu,2019-06-07,0.472,0.854,-6.024,0.0531,6.95e-05,0.123,0.648,168.027,-26.22697604359514
609,Salute Your Solution,The Raconteurs,4I3573QbRpER4HPzyFSFJa,2008-03-25,0.266,0.946,-2.855,0.171,0.00781,0.26,0.498,168.465,-26.60624864477952
